iter	Logloss
1514	0.2971116247
1515	0.2971099616
1516	0.2971088225
1517	0.2971077121
1518	0.2971065072
1519	0.2971049407
1520	0.2971032089
1521	0.2971007221
1522	0.2970990354
1523	0.2970976898
1524	0.297096112
1525	0.2970944028
1526	0.2970927172
1527	0.2970913192
1528	0.2970868796
1529	0.2970843507
1530	0.2970824987
1531	0.2970793062
1532	0.2970768851
1533	0.2970756566
1534	0.2970726469
1535	0.2970697009
1536	0.2970686593
1537	0.2970658911
1538	0.2970616025
1539	0.2970603411
1540	0.2970556459
1541	0.2970532751
1542	0.2970517384
1543	0.2970492691
1544	0.2970470205
1545	0.2970449929
1546	0.2970433566
1547	0.2970417726
1548	0.2970393259
1549	0.2970377388
1550	0.297035064
1551	0.2970324591
1552	0.2970306903
1553	0.297026828
1554	0.2970251784
1555	0.2970220865
1556	0.2970198195
1557	0.2970175299
1558	0.297016248
1559	0.2970144719
1560	0.297011828
1561	0.2970103776
1562	0.2970088727
1563	0.2970069385
1564	0.2970052046
1565	0.2970026952
1566	0.2970012027
1567	0.2970000903
1568	0.2969968115
1569	0.2969957853
1570	0.2969946112
1571	0.2969921603
1572	0.2969898944
1573	0.2969875195
1574	0.2969845406
1575	0.2969825664
1576	0.2969789753
1577	0.2969770021
1578	0.2969746139
1579	0.29697088
1580	0.296969595
1581	0.2969684343
1582	0.2969671051
1583	0.2969648658
1584	0.2969631381
1585	0.296961774
1586	0.2969584962
1587	0.2969570273
1588	0.2969556714
1589	0.2969542365
1590	0.2969520866
1591	0.2969489228
1592	0.296946097
1593	0.2969418383
1594	0.2969398846
1595	0.2969374491
1596	0.2969340439
1597	0.2969300133
1598	0.2969275613
1599	0.2969253508
1600	0.2969225435
1601	0.2969215235
1602	0.2969184481
1603	0.2969161236
1604	0.296913647
1605	0.2969117056
1606	0.2969103877
1607	0.2969072928
1608	0.2969052251
1609	0.2969037634
1610	0.2969029704
1611	0.2969000028
1612	0.296898461
1613	0.2968972274
1614	0.2968959896
1615	0.2968939989
1616	0.2968924212
1617	0.2968908393
1618	0.2968895902
1619	0.2968874496
1620	0.2968860166
1621	0.2968842817
1622	0.2968829381
1623	0.2968790543
1624	0.296876058
1625	0.2968741433
1626	0.2968720828
1627	0.2968696607
1628	0.2968676114
1629	0.2968655735
1630	0.2968640142
1631	0.2968620615
1632	0.2968592901
1633	0.2968568999
1634	0.296855319
1635	0.2968532338
1636	0.2968504563
1637	0.2968483033
1638	0.2968466875
1639	0.2968445684
1640	0.2968417663
1641	0.2968408983
1642	0.29683983
1643	0.2968379913
1644	0.2968359133
1645	0.2968339699
1646	0.2968327126
1647	0.2968314677
1648	0.2968288237
1649	0.2968267426
1650	0.296825475
1651	0.2968233898
1652	0.2968213878
1653	0.2968194331
1654	0.2968180341
1655	0.2968159848
1656	0.296813686
1657	0.2968115494
1658	0.2968104452
1659	0.2968091355
1660	0.2968071633
1661	0.2968044525
1662	0.2968023345
1663	0.2968008543
1664	0.2967992036
1665	0.2967979042
1666	0.2967961302
1667	0.2967946182
1668	0.2967932017
1669	0.2967905701
1670	0.2967885383
1671	0.2967866955
1672	0.2967852389
1673	0.2967837803
1674	0.2967822991
1675	0.2967789618
1676	0.2967780342
1677	0.2967742922
1678	0.2967728592
1679	0.296770623
1680	0.2967684423
1681	0.296766502
1682	0.2967644815
1683	0.2967629633
1684	0.2967609901
1685	0.2967595479
1686	0.296758342
1687	0.2967566142
1688	0.2967547755
1689	0.2967528999
1690	0.2967502569
1691	0.2967480423
1692	0.2967465221
1693	0.2967452617
1694	0.2967437548
1695	0.2967418186
1696	0.2967403466
1697	0.2967381864
1698	0.2967361855
1699	0.2967342225
1700	0.2967324105
1701	0.2967308358
1702	0.2967297891
1703	0.2967287383
1704	0.2967274019
1705	0.2967252767
1706	0.2967240297
1707	0.2967224796
1708	0.2967210457
1709	0.2967184777
1710	0.2967173591
1711	0.296715428
1712	0.2967128436
1713	0.2967110953
1714	0.2967099058
1715	0.2967079624
1716	0.2967060199
1717	0.2967041659
1718	0.2967022347
1719	0.2966999677
1720	0.2966981527
1721	0.2966963736
1722	0.296694801
1723	0.2966929192
1724	0.296691214
1725	0.296689324
1726	0.2966874021
1727	0.2966852337
1728	0.2966825209
1729	0.2966806812
1730	0.2966785631
1731	0.2966768107
1732	0.2966754302
1733	0.2966738473
1734	0.2966717426
1735	0.2966697088
1736	0.2966682923
1737	0.2966662523
1738	0.2966643222
1739	0.29666288
1740	0.2966615118
1741	0.2966592037
1742	0.29665725
1743	0.2966557646
1744	0.296653965
1745	0.2966521202
1746	0.2966503575
1747	0.2966475995
1748	0.2966462724
1749	0.2966446895
1750	0.2966432422
1751	0.2966406043
1752	0.2966393275
1753	0.2966378289
1754	0.2966361925
1755	0.2966349024
1756	0.2966328285
1757	0.2966310114
1758	0.2966297377
1759	0.2966262278
1760	0.2966244959
1761	0.296622722
1762	0.2966197965
1763	0.296618113
1764	0.2966155399
1765	0.2966136704
1766	0.2966125107
1767	0.296610936
1768	0.2966087984
1769	0.2966076408
1770	0.2966058267
1771	0.2966044914
1772	0.2966034847
1773	0.2966017652
1774	0.2966007021
1775	0.2965984053
1776	0.2965971408
1777	0.2965957305
1778	0.2965945317
1779	0.2965920049
1780	0.2965904076
1781	0.2965892469
1782	0.2965876105
1783	0.2965858386
1784	0.2965842876
1785	0.2965822743
1786	0.2965805917
1787	0.2965785815
1788	0.2965773366
1789	0.2965760166
1790	0.2965729587
1791	0.2965711097
1792	0.2965700374
1793	0.2965684206
1794	0.2965660149
1795	0.2965648131
1796	0.2965625933
1797	0.2965616257
1798	0.2965592005
1799	0.2965580603
1800	0.2965562412
1801	0.2965543686
1802	0.2965527549
1803	0.2965507457
1804	0.2965491525
1805	0.2965473272
1806	0.2965455317
1807	0.2965437012
1808	0.2965420218
1809	0.296540331
1810	0.2965386433
1811	0.2965372885
1812	0.2965357117
1813	0.2965340723
1814	0.2965330708
1815	0.2965318351
1816	0.2965299728
1817	0.2965284197
1818	0.296526506
1819	0.2965241733
1820	0.2965227691
1821	0.2965214143
1822	0.2965197841
1823	0.2965177873
1824	0.2965158993
1825	0.2965134248
1826	0.2965119045
1827	0.2965107233
1828	0.2965088189
1829	0.2965065056
1830	0.2965046033
1831	0.2965034292
1832	0.2965016285
1833	0.2965003178
1834	0.2964989517
1835	0.2964970133
1836	0.2964960057
1837	0.2964942769
1838	0.296492844
1839	0.2964905729
1840	0.2964889232
1841	0.2964872653
1842	0.2964859382
1843	0.2964847764
1844	0.2964831494
1845	0.2964821612
1846	0.2964811114
1847	0.2964793775
1848	0.2964775214
1849	0.2964758727
1850	0.2964740998
1851	0.2964724984
1852	0.2964712668
1853	0.296469423
1854	0.2964683219
1855	0.2964664226
1856	0.296464852
1857	0.2964626538
1858	0.2964612486
1859	0.2964603098
1860	0.2964583787
1861	0.2964566581
1862	0.2964557131
1863	0.2964539155
1864	0.2964517759
1865	0.2964507425
1866	0.2964492849
1867	0.2964483101
1868	0.2964465043
1869	0.2964446051
1870	0.2964426647
1871	0.2964412431
1872	0.2964399139
1873	0.2964381533
1874	0.2964365467
1875	0.2964356192
1876	0.2964339408
1877	0.2964325654
1878	0.2964307904
1879	0.2964294047
1880	0.2964278351
1881	0.2964254603
1882	0.296424279
1883	0.2964213433
1884	0.2964200727
1885	0.2964190527
1886	0.2964169675
1887	0.2964153928
1888	0.2964137863
1889	0.2964118705
1890	0.2964105711
1891	0.2964089092
1892	0.296407317
1893	0.2964045107
1894	0.2964035862
1895	0.2964019828
1896	0.2964007759
1897	0.2963989331
1898	0.2963967041
1899	0.2963946733
1900	0.2963935681
1901	0.2963920797
1902	0.2963894449
1903	0.2963860881
1904	0.2963840337
1905	0.2963822423
1906	0.2963811308
1907	0.2963793148
1908	0.2963778859
1909	0.296376341
1910	0.2963746934
1911	0.2963736087
1912	0.2963720443
1913	0.2963709966
1914	0.296369352
1915	0.2963683474
1916	0.2963667532
1917	0.2963652967
1918	0.2963632372
1919	0.2963612978
1920	0.2963600251
1921	0.2963591828
1922	0.2963584833
1923	0.2963552867
1924	0.2963533443
1925	0.2963517624
1926	0.2963499073
1927	0.296348195
1928	0.296346683
1929	0.296345021
1930	0.2963431032
1931	0.2963418048
1932	0.296340074
1933	0.296338788
1934	0.2963368014
1935	0.2963345241
1936	0.2963329505
1937	0.2963314888
1938	0.296330516
1939	0.2963291622
1940	0.2963278371
1941	0.2963263261
1942	0.2963249106
1943	0.2963238033
1944	0.2963219626
1945	0.2963191553
1946	0.2963166808
1947	0.2963145894
1948	0.2963130774
1949	0.2963118088
1950	0.2963105289
1951	0.2963091361
1952	0.2963075552
1953	0.2963057576
1954	0.2963039375
1955	0.2963029852
1956	0.2963010274
1957	0.2962992452
1958	0.2962976973
1959	0.2962958165
1960	0.296293719
1961	0.2962927534
1962	0.2962914129
1963	0.2962897509
1964	0.2962880232
1965	0.2962863201
1966	0.2962848564
1967	0.2962830762
1968	0.2962792828
1969	0.2962771894
1970	0.2962759845
1971	0.2962739938
1972	0.2962730632
1973	0.2962712225
1974	0.2962689503
1975	0.2962672441
1976	0.2962662745
1977	0.2962653613
1978	0.2962639253
1979	0.2962626495
1980	0.2962612556
1981	0.2962575618
1982	0.2962565008
1983	0.2962553914
1984	0.2962531716
1985	0.2962501014
1986	0.2962467353
1987	0.2962448473
1988	0.2962434575
1989	0.296241438
1990	0.2962397041
1991	0.2962362528
1992	0.296234864
1993	0.296233353
1994	0.2962316653
1995	0.2962299653
1996	0.2962265931
1997	0.2962247082
1998	0.296222889
1999	0.2962212681
2000	0.2962184464
2001	0.2962167351
2002	0.2962154696
2003	0.2962140182
2004	0.2962116998
2005	0.2962100872
2006	0.2962085176
2007	0.2962071011
2008	0.2962056333
2009	0.2962045516
2010	0.2962032861
2011	0.2962015173
2012	0.2961999683
2013	0.2961981122
2014	0.2961967511
2015	0.2961945653
2016	0.2961925242
2017	0.2961905171
2018	0.2961895022
2019	0.2961877899
2020	0.2961863272
2021	0.2961852928
2022	0.2961833309
2023	0.2961812025
2024	0.2961795067
2025	0.2961781672
2026	0.2961757215
2027	0.2961740297
2028	0.2961711392
2029	0.2961699949
2030	0.2961683401
2031	0.2961671958
2032	0.2961656355
2033	0.2961641697
2034	0.2961631158
2035	0.2961611015
2036	0.2961596921
2037	0.2961580517
2038	0.2961573399
2039	0.2961554899
2040	0.2961545244
2041	0.2961529014
2042	0.2961514972
2043	0.2961498743
2044	0.2961482379
2045	0.2961472755
2046	0.2961458405
2047	0.2961446982
2048	0.2961431985
2049	0.29614193
2050	0.2961399382
2051	0.2961377493
2052	0.296135432
2053	0.2961340545
2054	0.2961325086
2055	0.2961309503
2056	0.296129313
2057	0.2961280968
2058	0.2961264913
2059	0.2961249793
2060	0.2961234056
2061	0.2961219891
2062	0.2961192219
2063	0.296118322
2064	0.2961165111
2065	0.2961152888
2066	0.2961136391
2067	0.2961123017
2068	0.2961108554
2069	0.2961092632
2070	0.2961076824
2071	0.2961062587
2072	0.2961047529
2073	0.2961034155
2074	0.2961024622
2075	0.2961010601
2076	0.296098904
2077	0.2960971671
2078	0.2960957557
2079	0.296093539
2080	0.296092065
2081	0.2960912545
2082	0.2960897918
2083	0.2960879367
2084	0.2960865397
2085	0.2960847925
2086	0.2960826703
2087	0.2960816729
2088	0.2960799102
2089	0.296078541
2090	0.2960770444
2091	0.2960755847
2092	0.2960738642
2093	0.2960720225
2094	0.296071211
2095	0.296068114
2096	0.2960673302
2097	0.2960663708
2098	0.2960655419
2099	0.2960641069
2100	0.2960618122
2101	0.2960605682
2102	0.2960592021
2103	0.2960580085
2104	0.2960566598
2105	0.2960549485
2106	0.2960539562
2107	0.2960523507
2108	0.2960513944
2109	0.2960497232
2110	0.2960484792
2111	0.2960474726
2112	0.2960460982
2113	0.2960443623
2114	0.2960433166
2115	0.2960418621
2116	0.2960404343
2117	0.2960387579
2118	0.2960366183
2119	0.2960352151
2120	0.2960339589
2121	0.2960323185
2122	0.2960308598
2123	0.2960296488
2124	0.2960289256
2125	0.2960278728
2126	0.2960258872
2127	0.2960246464
2128	0.2960214693
2129	0.2960192012
2130	0.2960182552
2131	0.2960170246
2132	0.296014433
2133	0.2960131942
2134	0.2960118876
2135	0.2960110073
2136	0.2960088215
2137	0.2960069653
2138	0.296004949
2139	0.2960028073
2140	0.2960012213
2141	0.296000078
2142	0.2959992337
2143	0.2959983174
2144	0.2959963853
2145	0.2959952071
2146	0.2959938738
2147	0.2959922077
2148	0.2959906546
2149	0.295989198
2150	0.2959876264
2151	0.2959867307
2152	0.2959842439
2153	0.29598285
2154	0.295981867
2155	0.2959802738
2156	0.2959781157
2157	0.2959764033
2158	0.2959754686
2159	0.2959744095
2160	0.2959730978
2161	0.2959722134
2162	0.2959708401
2163	0.295968721
2164	0.2959679341
2165	0.295966153
2166	0.2959647611
2167	0.2959628845
2168	0.2959613981
2169	0.2959594485
2170	0.295958597
2171	0.2959572349
2172	0.2959556613
2173	0.2959537147
2174	0.2959523732
2175	0.2959510882
2176	0.2959481484
2177	0.2959449014
2178	0.2959421291
2179	0.2959394594
2180	0.2959380727
2181	0.2959368144
2182	0.2959362515
2183	0.2959343861
2184	0.2959334709
2185	0.2959323831
2186	0.2959311165
2187	0.2959297494
2188	0.2959289286
2189	0.2959270242
2190	0.2959252862
2191	0.2959229719
2192	0.2959215472
2193	0.29591999
2194	0.2959182232
2195	0.2959168817
2196	0.2959159881
2197	0.2959143816
2198	0.295913038
2199	0.29591028
2200	0.2959087464
2201	0.2959074716
2202	0.295906577
2203	0.2959045298
2204	0.2959027599
2205	0.2959011637
2206	0.2958990867
2207	0.2958977924
2208	0.2958961191
2209	0.2958946102
2210	0.2958928188
2211	0.2958902641
2212	0.2958882642
2213	0.2958857959
2214	0.2958833234
2215	0.2958823784
2216	0.2958809064
2217	0.2958799203
2218	0.2958786559
2219	0.2958772907
2220	0.2958762574
2221	0.2958748994
2222	0.2958734213
2223	0.2958722595
2224	0.2958707095
2225	0.2958687702
2226	0.29586695
2227	0.2958660759
2228	0.2958647354
2229	0.2958628587
2230	0.2958598881
2231	0.2958581963
2232	0.2958565148
2233	0.2958553941
2234	0.2958536325
2235	0.295851121
2236	0.2958502458
2237	0.2958487841
2238	0.2958476645
2239	0.2958462655
2240	0.2958448572
2241	0.2958431038
2242	0.2958400653
2243	0.2958388029
2244	0.2958370516
2245	0.2958362349
2246	0.2958350588
2247	0.2958334482
2248	0.2958327497
2249	0.2958318519
2250	0.2958299537
2251	0.2958284252
2252	0.2958253549
2253	0.2958242466
2254	0.2958228363
2255	0.2958214136
2256	0.2958203248
2257	0.2958188004
2258	0.2958174517
2259	0.2958160804
2260	0.295814743
2261	0.2958122418
2262	0.295809301
2263	0.2958081618
2264	0.2958067905
2265	0.2958053884
2266	0.2958040284
2267	0.2958027218
2268	0.2957997471
2269	0.2957978396
2270	0.295796572
2271	0.2957951946
2272	0.2957938798
2273	0.2957930046
2274	0.2957912512
2275	0.2957894444
2276	0.2957877402
2277	0.2957864254
2278	0.2957848805
2279	0.295783197
2280	0.2957808601
2281	0.2957800086
2282	0.2957788715
2283	0.2957768993
2284	0.2957745922
2285	0.2957717417
2286	0.2957704403
2287	0.2957690577
2288	0.2957682503
2289	0.2957669437
2290	0.295765179
2291	0.2957638201
2292	0.2957623871
2293	0.2957595942
2294	0.2957576754
2295	0.2957560001
2296	0.2957547777
2297	0.2957532462
2298	0.2957519704
2299	0.2957509298
2300	0.2957497876
2301	0.2957485026
2302	0.2957476952
2303	0.2957450903
2304	0.2957437272
2305	0.295741982
2306	0.2957406548
2307	0.2957394222
2308	0.2957377839
2309	0.2957365132
2310	0.2957355333
2311	0.295734767
2312	0.2957336997
2313	0.2957324445
2314	0.2957300892
2315	0.2957287754
2316	0.29572653
2317	0.2957247981
2318	0.2957235634
2319	0.2957224417
2320	0.2957210961
2321	0.2957197392
2322	0.295718373
2323	0.2957174588
2324	0.2957164676
2325	0.2957145354
2326	0.2957130162
2327	0.2957118709
2328	0.2957107574
2329	0.2957095361
2330	0.2957079244
2331	0.2957058074
2332	0.2957046251
2333	0.2957029919
2334	0.2957013176
2335	0.2957002072
2336	0.2956987455
2337	0.2956975026
2338	0.2956962915
2339	0.295694987
2340	0.2956934287
2341	0.295691928
2342	0.2956904848
2343	0.2956891156
2344	0.2956874957
2345	0.2956860319
2346	0.2956849431
2347	0.2956826494
2348	0.295681198
2349	0.2956800835
2350	0.2956791754
2351	0.295677496
2352	0.2956765345
2353	0.2956748623
2354	0.2956734858
2355	0.2956708655
2356	0.2956690843
2357	0.2956679544
2358	0.295666921
2359	0.2956660675
2360	0.2956644661
2361	0.2956629201
2362	0.2956609356
2363	0.2956596629
2364	0.2956587313
2365	0.2956575151
2366	0.2956559804
2367	0.2956545845
2368	0.29565351
2369	0.2956521131
2370	0.2956499899
2371	0.2956482755
2372	0.2956473962
2373	0.2956452062
2374	0.2956438134
2375	0.2956430728
2376	0.2956424349
2377	0.2956404668
2378	0.2956395105
2379	0.2956383806
2380	0.2956374088
2381	0.2956361793
2382	0.2956342975
2383	0.2956321301
2384	0.2956313494
2385	0.29563001
2386	0.2956291636
2387	0.2956279874
2388	0.2956268021
2389	0.2956256516
2390	0.2956250281
2391	0.2956236907
2392	0.2956226902
2393	0.2956211926
2394	0.2956199024
2395	0.2956183976
2396	0.2956171937
2397	0.2956164007
2398	0.2956148219
2399	0.2956137239
2400	0.2956127634
2401	0.2956112576
2402	0.2956087882
2403	0.2956074981
2404	0.2956056399
2405	0.295603454
2406	0.2956022974
2407	0.2956008994
2408	0.2955996719
2409	0.2955986468
2410	0.2955970454
2411	0.2955960624
2412	0.2955949129
2413	0.2955933033
2414	0.2955917009
2415	0.2955903008
2416	0.2955891257
2417	0.2955875911
2418	0.2955863759
2419	0.2955844685
2420	0.2955822446
2421	0.2955811917
2422	0.295579164
2423	0.2955782211
2424	0.2955765611
2425	0.2955752566
2426	0.2955737805
2427	0.2955722069
2428	0.295570172
2429	0.2955689733
2430	0.2955675948
2431	0.2955662112
2432	0.2955654541
2433	0.2955637048
2434	0.2955625153
2435	0.2955602627
2436	0.2955582895
2437	0.2955569726
2438	0.2955553476
2439	0.2955538027
2440	0.2955518819
2441	0.295550642
2442	0.2955488414
2443	0.2955468486
2444	0.2955455616
2445	0.2955440814
2446	0.2955428508
2447	0.2955421574
2448	0.2955404749
2449	0.2955390163
2450	0.2955377251
2451	0.2955356214
2452	0.2955348223
2453	0.2955332219
2454	0.2955320961
2455	0.2955312066
2456	0.2955303899
2457	0.2955292631
2458	0.2955285256
2459	0.2955273474
2460	0.2955263685
2461	0.2955252016
2462	0.2955241292
2463	0.2955228401
2464	0.2955212531
2465	0.2955202043
2466	0.29551834
2467	0.2955171176
2468	0.2955153704
2469	0.2955134382
2470	0.295512599
2471	0.2955109473
2472	0.2955090418
2473	0.2955079756
2474	0.2955061616
2475	0.2955049906
2476	0.2955035032
2477	0.2955023538
2478	0.2955010339
2479	0.2954999717
2480	0.295498998
2481	0.2954978362
2482	0.2954967032
2483	0.2954959061
2484	0.2954942667
2485	0.2954932077
2486	0.2954921579
2487	0.2954902042
2488	0.2954886655
2489	0.2954874082
2490	0.2954856887
2491	0.2954840852
2492	0.2954832522
2493	0.2954818542
2494	0.2954810201
2495	0.2954798912
2496	0.2954788733
2497	0.2954777844
2498	0.2954757978
2499	0.2954745775
2500	0.295472329
2501	0.2954703753
2502	0.295468891
2503	0.2954667647
2504	0.2954659091
2505	0.2954648264
2506	0.2954640232
2507	0.2954624896
2508	0.2954608276
2509	0.2954597798
2510	0.2954585133
2511	0.2954572786
2512	0.2954562032
2513	0.2954550506
2514	0.2954526552
2515	0.2954512387
2516	0.2954501571
2517	0.2954489625
2518	0.2954480442
2519	0.2954464048
2520	0.2954453848
2521	0.2954442641
2522	0.2954433612
2523	0.2954427059
2524	0.2954416325
2525	0.2954405231
2526	0.2954390141
2527	0.2954376182
2528	0.2954364318
2529	0.2954353234
2530	0.2954341833
2531	0.2954332619
2532	0.2954322706
2533	0.2954311263
2534	0.2954296873
2535	0.295428544
2536	0.2954269929
2537	0.2954259678
2538	0.295424992
2539	0.2954235138
2540	0.2954216413
2541	0.2954204086
2542	0.2954179608
2543	0.2954158541
2544	0.2954150436
2545	0.2954136374
2546	0.2954121315
2547	0.2954109554
2548	0.2954099015
2549	0.2954089133
2550	0.2954081111
2551	0.2954071045
2552	0.2954060578
2553	0.2954049813
2554	0.2954038585
2555	0.295402855
2556	0.2954011509
2557	0.295400287
2558	0.2953990359
2559	0.2953977057
2560	0.2953966107
2561	0.2953947217
2562	0.2953933915
2563	0.295392506
2564	0.2953912621
2565	0.2953900582
2566	0.295389217
2567	0.2953881415
2568	0.295387179
2569	0.2953852839
2570	0.2953838273
2571	0.2953819414
2572	0.2953806368
2573	0.2953792327
2574	0.2953780144
2575	0.2953761901
2576	0.2953749657
2577	0.2953736396
2578	0.2953726381
2579	0.2953705437
2580	0.2953684081
2581	0.2953664092
2582	0.2953653481
2583	0.2953636564
2584	0.2953626035
2585	0.295361677
2586	0.2953602409
2587	0.29535945
2588	0.295358544
2589	0.2953575066
2590	0.2953563561
2591	0.2953553577
2592	0.2953542062
2593	0.295352951
2594	0.2953517584
2595	0.2953505915
2596	0.295349856
2597	0.2953492058
2598	0.2953481088
2599	0.2953462352
2600	0.295344944
2601	0.2953439908
2602	0.2953431844
2603	0.2953417002
2604	0.2953400053
2605	0.2953386155
2606	0.2953376859
2607	0.2953362951
2608	0.2953354004
2609	0.295334025
2610	0.2953332649
2611	0.2953322058
2612	0.2953313492
2613	0.2953304986
2614	0.2953289363
2615	0.2953279615
2616	0.295326961
2617	0.2953257037
2618	0.2953242389
2619	0.2953229354
2620	0.2953221661
2621	0.29532084
2622	0.2953188267
2623	0.2953178755
2624	0.2953169931
2625	0.2953146604
2626	0.2953136989
2627	0.2953122999
2628	0.2953107601
2629	0.2953098819
2630	0.2953088198
2631	0.2953075646
2632	0.2953066812
2633	0.2953057403
2634	0.2953049483
2635	0.2953039776
2636	0.29530214
2637	0.2953011323
2638	0.2952997733
2639	0.2952988766
2640	0.2952974827
2641	0.2952965787
2642	0.2952949486
2643	0.2952938269
2644	0.2952924053
2645	0.2952914757
2646	0.2952904187
2647	0.295289447
2648	0.295288619
2649	0.2952874049
2650	0.2952860172
2651	0.2952848945
2652	0.295283519
2653	0.2952824374
2654	0.2952813096
2655	0.2952786882
2656	0.295276982
2657	0.2952759692
2658	0.2952744315
2659	0.2952719498
2660	0.2952701491
2661	0.2952693921
2662	0.2952675534
2663	0.2952667224
2664	0.2952657723
2665	0.2952651642
2666	0.2952643239
2667	0.2952632115
2668	0.2952617909
2669	0.2952597601
2670	0.295258961
2671	0.2952577263
2672	0.2952563386
2673	0.2952552538
2674	0.295254165
2675	0.2952527465
2676	0.2952504569
2677	0.2952496762
2678	0.2952485833
2679	0.295247591
2680	0.2952465494
2681	0.295245361
2682	0.2952439958
2683	0.295242981
2684	0.2952420031
2685	0.2952410242
2686	0.2952401264
2687	0.2952389821
2688	0.2952381111
2689	0.2952371445
2690	0.295235919
2691	0.295234596
2692	0.2952337938
2693	0.2952329258
2694	0.2952316069
2695	0.2952308088
2696	0.2952300651
2697	0.2952287256
2698	0.2952280076
2699	0.2952256112
2700	0.2952244412
2701	0.2952234387
2702	0.2952217941
2703	0.2952206468
2704	0.2952195785
2705	0.2952182267
2706	0.2952172057
2707	0.2952155314
2708	0.2952143326
2709	0.2952133321
2710	0.2952115993
2711	0.2952104878
2712	0.295208984
2713	0.2952081366
2714	0.2952056642
2715	0.2952048178
2716	0.2952037731
2717	0.2952027778
2718	0.2952017506
2719	0.2951995267
2720	0.2951987358
2721	0.2951975637
2722	0.2951964215
2723	0.2951948694
2724	0.2951937426
2725	0.2951925521
2726	0.2951915362
2727	0.2951898423
2728	0.2951886405
2729	0.2951869662
2730	0.2951853638
2731	0.2951844948
2732	0.2951833279
2733	0.2951825
2734	0.2951816854
2735	0.2951807045
2736	0.2951792284
2737	0.2951782567
2738	0.2951772171
2739	0.2951760677
2740	0.2951747622
2741	0.2951739383
2742	0.2951725444
2743	0.2951714351
2744	0.2951703802
2745	0.2951688938
2746	0.2951675626
2747	0.2951666432
2748	0.2951653295
2749	0.2951640229
2750	0.2951624862
2751	0.2951611385
2752	0.2951594827
2753	0.2951583631
2754	0.2951574283
2755	0.2951561176
2756	0.295155452
2757	0.2951542769
2758	0.2951534264
2759	0.2951524505
2760	0.2951516062
2761	0.2951506293
2762	0.2951499257
2763	0.2951487896
2764	0.295147405
2765	0.2951462545
2766	0.2951452325
2767	0.2951441467
2768	0.2951432274
2769	0.2951420307
2770	0.2951390714
2771	0.2951378131
2772	0.2951365034
2773	0.2951355337
2774	0.295134259
2775	0.2951329956
2776	0.295131728
2777	0.2951307224
2778	0.2951297835
2779	0.2951292093
2780	0.2951278771
2781	0.2951265479
2782	0.2951256409
2783	0.2951247842
2784	0.2951231746
2785	0.295121679
2786	0.2951205275
2787	0.2951179914
2788	0.2951166386
2789	0.2951157552
2790	0.2951140377
2791	0.2951127671
2792	0.2951111061
2793	0.2951101981
2794	0.295108722
2795	0.2951078787
2796	0.2951069768
2797	0.2951062054
2798	0.2951052768
2799	0.295104074
2800	0.295101696
2801	0.2951009297
2802	0.2951003278
2803	0.2950994085
2804	0.2950982919
2805	0.2950977003
2806	0.2950954004
2807	0.2950944646
2808	0.295092931
2809	0.2950917836
2810	0.29509089
2811	0.2950900908
2812	0.295088927
2813	0.2950876913
2814	0.2950870966
2815	0.2950859882
2816	0.2950852374
2817	0.2950842964
2818	0.2950833751
2819	0.2950819319
2820	0.2950812385
2821	0.2950802216
2822	0.295079445
2823	0.2950774379
2824	0.2950763799
2825	0.2950751062
2826	0.2950742238
2827	0.2950731165
2828	0.2950716343
2829	0.2950706143
2830	0.2950693046
2831	0.2950681233
2832	0.2950667572
2833	0.2950657279
2834	0.2950645723
2835	0.2950629925
2836	0.295061955
2837	0.2950610275
2838	0.2950596059
2839	0.2950586804
2840	0.2950573101
2841	0.2950556378
2842	0.2950543929
2843	0.2950530853
2844	0.2950520817
2845	0.2950505532
2846	0.2950494695
2847	0.2950476134
2848	0.2950463181
2849	0.2950453782
2850	0.2950442042
2851	0.2950429263
2852	0.2950418416
2853	0.2950405381
2854	0.2950393158
2855	0.2950384735
2856	0.2950374802
2857	0.29503653
2858	0.2950355152
2859	0.2950345886
2860	0.2950339518
2861	0.2950317474
2862	0.2950295718
2863	0.295028521
2864	0.2950273326
2865	0.295026104
2866	0.2950249505
2867	0.2950237086
2868	0.2950216974
2869	0.2950205798
2870	0.2950194191
2871	0.2950189065
2872	0.2950179091
2873	0.2950159759
2874	0.2950146755
2875	0.2950128954
2876	0.2950116453
2877	0.2950110115
2878	0.2950105092
2879	0.2950097358
2880	0.2950073568
2881	0.2950062577
2882	0.295004455
2883	0.2950033723
2884	0.2950021366
2885	0.2950012789
2886	0.2950006626
2887	0.2949996621
2888	0.2949983709
2889	0.2949973386
2890	0.2949962528
2891	0.2949948343
2892	0.2949936428
2893	0.2949924214
2894	0.2949916438
2895	0.2949905961
2896	0.2949897425
2897	0.2949889156
2898	0.2949876789
2899	0.2949864309
2900	0.2949852064
2901	0.2949842727
2902	0.2949833893
2903	0.2949824782
2904	0.2949813904
2905	0.2949794686
2906	0.2949783541
2907	0.2949772498
2908	0.2949765174
2909	0.2949753516
2910	0.2949745267
2911	0.2949732448
2912	0.29497091
2913	0.2949688947
2914	0.2949680626
2915	0.2949663996
2916	0.2949650643
2917	0.2949636406
2918	0.2949623453
2919	0.2949611712
2920	0.2949602334
2921	0.2949593746
2922	0.294958218
2923	0.2949559613
2924	0.2949552238
2925	0.2949542449
2926	0.2949535844
2927	0.2949526815
